Pref_Voter_Id,Contest_Id,Pref_Voter_Id,Serial_Number_Id,Tally_Type_Id,Precinct_Id,Over_Vote,Under_Vote,Choice_1,Choice_2,Choice_3,Choice_1_Race_Id,Choice_2_Race_Id,Choice_3_Race_Id
7950,80,7950,1,3,270,0,0,493,495,492,White,Hispanic,Black
7951,80,7951,1,3,270,0,0,492,495,494,Black,Hispanic,Hispanic
7952,80,7952,1,3,270,0,0,493,495,494,White,Hispanic,Hispanic
7953,80,7953,1,3,270,0,0,495,494,492,Hispanic,Hispanic,Black
7954,80,7954,1,3,270,0,1,0,0,0,0,0,0
7955,80,7955,1,3,270,0,0,494,495,493,Hispanic,Hispanic,White
7956,80,7956,1,3,270,0,0,494,492,493,Hispanic,Black,White
7957,80,7957,1,3,270,0,0,494,0,0,Hispanic,0,0
7958,80,7958,1,3,270,0,0,495,0,0,Hispanic,0,0
7959,80,7959,1,3,270,0,0,494,0,0,Hispanic,0,0
7960,80,7960,1,3,270,0,0,495,0,0,Hispanic,0,0
7961,80,7961,1,3,270,0,0,494,0,0,Hispanic,0,0
7962,80,7962,1,3,270,0,1,0,0,0,0,0,0
7963,80,7963,1,3,270,0,0,492,494,495,Black,Hispanic,Hispanic
7964,80,7964,1,3,270,0,0,494,0,0,Hispanic,0,0
7965,80,7965,1,3,270,0,0,495,494,493,Hispanic,Hispanic,White
7966,80,7966,1,3,270,0,0,495,0,0,Hispanic,0,0
7967,80,7967,1,3,270,0,0,495,494,493,Hispanic,Hispanic,White
7968,80,7968,1,3,270,0,0,492,494,495,Black,Hispanic,Hispanic
7969,80,7969,1,3,270,0,0,495,492,494,Hispanic,Black,Hispanic
7970,80,7970,1,3,270,0,0,494,493,495,Hispanic,White,Hispanic
7971,80,7971,1,3,270,0,0,495,494,0,Hispanic,Hispanic,0
7972,80,7972,1,3,270,0,0,494,495,493,Hispanic,Hispanic,White
7973,80,7973,1,3,270,0,0,495,494,493,Hispanic,Hispanic,White
7974,80,7974,1,3,270,0,0,494,493,495,Hispanic,White,Hispanic
7975,80,7975,1,3,270,0,0,495,492,494,Hispanic,Black,Hispanic
7976,80,7976,1,3,270,0,0,493,495,492,White,Hispanic,Black
7977,80,7977,1,3,270,0,1,0,0,0,0,0,0
7978,80,7978,1,3,270,0,1,0,0,0,0,0,0
7979,80,7979,1,3,270,0,0,494,495,492,Hispanic,Hispanic,Black
7980,80,7980,1,3,270,0,0,494,493,495,Hispanic,White,Hispanic
7981,80,7981,1,3,270,0,0,493,0,0,White,0,0
7982,80,7982,1,3,270,0,0,494,493,0,Hispanic,White,0
7983,80,7983,1,3,270,0,0,493,495,494,White,Hispanic,Hispanic
7984,80,7984,1,3,270,0,0,495,494,493,Hispanic,Hispanic,White
7985,80,7985,1,3,270,0,1,0,0,0,0,0,0
7986,80,7986,1,3,270,0,0,493,494,495,White,Hispanic,Hispanic
7987,80,7987,1,3,270,0,0,495,494,492,Hispanic,Hispanic,Black
7988,80,7988,1,3,270,0,0,494,495,493,Hispanic,Hispanic,White
7989,80,7989,1,3,270,0,0,494,495,0,Hispanic,Hispanic,0
7990,80,7990,1,3,270,0,1,0,0,0,0,0,0
7991,80,7991,1,3,270,0,1,0,0,0,0,0,0
7992,80,7992,1,3,270,0,0,494,492,493,Hispanic,Black,White
7993,80,7993,1,3,270,0,0,495,494,493,Hispanic,Hispanic,White
7994,80,7994,1,3,270,0,0,492,493,495,Black,White,Hispanic
7995,80,7995,1,3,270,0,0,494,0,0,Hispanic,0,0
7996,80,7996,1,3,270,0,0,494,495,492,Hispanic,Hispanic,Black
7997,80,7997,1,3,270,0,0,494,492,495,Hispanic,Black,Hispanic
7998,80,7998,1,3,270,0,0,492,493,494,Black,White,Hispanic
7999,80,7999,1,3,270,0,0,492,495,0,Black,Hispanic,0
8000,80,8000,1,3,270,0,0,493,494,492,White,Hispanic,Black
8001,80,8001,1,3,270,0,0,495,493,0,Hispanic,White,0
8002,80,8002,1,3,270,0,0,492,494,495,Black,Hispanic,Hispanic
8495,80,8495,1,3,297,0,0,495,492,0,Hispanic,Black,0
8496,80,8496,1,3,297,0,1,0,0,0,0,0,0
8497,80,8497,1,3,297,0,0,494,495,492,Hispanic,Hispanic,Black
8498,80,8498,1,3,297,0,1,0,0,0,0,0,0
8499,80,8499,1,3,297,0,0,492,0,0,Black,0,0
8500,80,8500,1,3,297,0,0,494,0,0,Hispanic,0,0
8501,80,8501,1,3,297,0,0,494,492,495,Hispanic,Black,Hispanic
8502,80,8502,1,3,297,0,1,0,0,0,0,0,0
8503,80,8503,1,3,297,0,0,495,494,493,Hispanic,Hispanic,White
8504,80,8504,1,3,297,0,0,494,0,0,Hispanic,0,0
8505,80,8505,1,3,297,0,0,495,494,492,Hispanic,Hispanic,Black
8506,80,8506,1,3,297,0,0,494,495,493,Hispanic,Hispanic,White
8507,80,8507,1,3,297,0,0,495,494,493,Hispanic,Hispanic,White
8508,80,8508,1,3,297,0,0,494,493,495,Hispanic,White,Hispanic
8509,80,8509,1,3,297,0,0,494,493,492,Hispanic,White,Black
8510,80,8510,1,3,297,0,0,495,0,0,Hispanic,0,0
8511,80,8511,1,3,297,0,0,495,494,492,Hispanic,Hispanic,Black
8512,80,8512,1,3,297,0,0,494,495,493,Hispanic,Hispanic,White
8513,80,8513,1,3,297,0,0,493,495,494,White,Hispanic,Hispanic
8514,80,8514,1,3,297,0,0,492,493,494,Black,White,Hispanic
8515,80,8515,1,3,297,0,0,493,494,495,White,Hispanic,Hispanic
8516,80,8516,1,3,297,0,0,494,495,493,Hispanic,Hispanic,White
8517,80,8517,1,3,297,0,0,495,0,0,Hispanic,0,0
8518,80,8518,1,3,297,0,1,494,0,0,Hispanic,0,0
8519,80,8519,1,3,297,0,0,495,493,494,Hispanic,White,Hispanic
8520,80,8520,1,3,297,0,0,494,0,0,Hispanic,0,0
8521,80,8521,1,3,297,0,0,494,0,0,Hispanic,0,0
8522,80,8522,1,3,297,0,0,495,494,492,Hispanic,Hispanic,Black
8523,80,8523,1,3,297,0,0,495,493,0,Hispanic,White,0
8524,80,8524,1,3,297,0,0,493,495,494,White,Hispanic,Hispanic
8525,80,8525,1,3,297,0,1,0,0,0,0,0,0
8526,80,8526,1,3,297,0,0,494,495,0,Hispanic,Hispanic,0
8527,80,8527,1,3,297,0,0,494,493,492,Hispanic,White,Black
8528,80,8528,1,3,297,0,0,494,493,492,Hispanic,White,Black
8529,80,8529,1,3,297,0,0,494,493,492,Hispanic,White,Black
8530,80,8530,1,3,297,0,0,494,0,0,Hispanic,0,0
8531,80,8531,1,3,297,0,0,493,494,495,White,Hispanic,Hispanic
8532,80,8532,1,3,297,0,0,495,0,0,Hispanic,0,0
8533,80,8533,1,3,297,0,0,494,493,0,Hispanic,White,0
8534,80,8534,1,3,297,0,0,494,495,493,Hispanic,Hispanic,White
8535,80,8535,1,3,297,0,0,492,495,494,Black,Hispanic,Hispanic
8536,80,8536,1,3,297,0,0,495,493,494,Hispanic,White,Hispanic
8537,80,8537,1,3,297,0,1,0,0,0,0,0,0
8538,80,8538,1,3,297,0,0,495,493,0,Hispanic,White,0
8539,80,8539,1,3,298,0,0,495,492,494,Hispanic,Black,Hispanic
8540,80,8540,1,3,298,0,1,0,0,0,0,0,0
8541,80,8541,1,3,298,0,0,492,493,495,Black,White,Hispanic
8542,80,8542,1,3,298,0,0,492,493,495,Black,White,Hispanic
8543,80,8543,1,3,298,0,0,493,492,494,White,Black,Hispanic
8544,80,8544,1,3,298,0,0,492,494,0,Black,Hispanic,0
8545,80,8545,1,3,298,0,1,0,0,0,0,0,0
8546,80,8546,1,3,298,0,0,494,0,0,Hispanic,0,0
8547,80,8547,1,3,298,0,0,495,494,492,Hispanic,Hispanic,Black
8548,80,8548,1,3,298,0,1,0,0,0,0,0,0
8549,80,8549,1,3,298,0,0,494,495,493,Hispanic,Hispanic,White
8550,80,8550,1,3,298,0,0,492,0,0,Black,0,0
8551,80,8551,1,3,298,0,0,495,0,0,Hispanic,0,0
8552,80,8552,1,3,298,0,0,492,494,0,Black,Hispanic,0
8553,80,8553,1,3,298,0,0,492,0,0,Black,0,0
8554,80,8554,1,3,298,0,0,492,0,0,Black,0,0
8555,80,8555,1,3,298,0,0,493,495,0,White,Hispanic,0
8556,80,8556,1,3,298,0,0,494,0,0,Hispanic,0,0
8557,80,8557,1,3,298,0,0,493,495,494,White,Hispanic,Hispanic
8558,80,8558,1,3,298,0,0,494,493,495,Hispanic,White,Hispanic
8559,80,8559,1,3,298,0,0,494,493,0,Hispanic,White,0
8560,80,8560,1,3,298,0,0,493,494,0,White,Hispanic,0
8561,80,8561,1,3,298,0,0,494,0,0,Hispanic,0,0
8562,80,8562,1,3,298,0,0,494,495,492,Hispanic,Hispanic,Black
8563,80,8563,1,3,298,0,0,492,494,495,Black,Hispanic,Hispanic
8564,80,8564,1,3,298,0,0,495,0,0,Hispanic,0,0
8565,80,8565,1,3,298,0,0,492,494,495,Black,Hispanic,Hispanic
8566,80,8566,1,3,298,0,0,492,0,0,Black,0,0
8567,80,8567,1,3,298,0,0,495,0,0,Hispanic,0,0
8568,80,8568,1,3,298,0,0,495,494,493,Hispanic,Hispanic,White
8569,80,8569,1,3,298,0,0,492,0,0,Black,0,0
8570,80,8570,1,3,298,0,0,492,494,493,Black,Hispanic,White
8571,80,8571,1,3,298,0,0,495,0,0,Hispanic,0,0
8572,80,8572,1,3,298,0,0,494,495,492,Hispanic,Hispanic,Black
8573,80,8573,1,3,298,0,0,495,493,494,Hispanic,White,Hispanic
8574,80,8574,1,3,298,0,1,0,0,0,0,0,0
8575,80,8575,1,3,298,0,0,495,494,492,Hispanic,Hispanic,Black
8576,80,8576,1,3,298,0,0,494,0,0,Hispanic,0,0
8577,80,8577,1,3,298,0,0,492,494,0,Black,Hispanic,0
8578,80,8578,1,3,298,0,0,493,494,495,White,Hispanic,Hispanic
8579,80,8579,1,3,298,0,0,495,494,493,Hispanic,Hispanic,White
11537,80,11537,2,3,331,0,0,494,493,495,Hispanic,White,Hispanic
11538,80,11538,2,3,331,0,0,495,0,0,Hispanic,0,0
11539,80,11539,2,3,331,0,0,495,494,493,Hispanic,Hispanic,White
11540,80,11540,2,3,331,0,1,0,0,0,0,0,0
11541,80,11541,2,3,331,0,0,494,492,0,Hispanic,Black,0
11542,80,11542,2,3,331,0,0,494,0,0,Hispanic,0,0
11543,80,11543,2,3,331,0,0,495,494,493,Hispanic,Hispanic,White
11544,80,11544,2,3,331,0,0,492,494,495,Black,Hispanic,Hispanic
11545,80,11545,2,3,331,0,0,495,492,494,Hispanic,Black,Hispanic
11546,80,11546,2,3,331,0,0,492,494,0,Black,Hispanic,0
11547,80,11547,2,3,331,0,0,494,495,493,Hispanic,Hispanic,White
11548,80,11548,2,3,331,0,1,0,0,0,0,0,0
11549,80,11549,2,3,331,0,0,494,495,493,Hispanic,Hispanic,White
11550,80,11550,2,3,331,0,1,0,0,0,0,0,0
11551,80,11551,2,3,331,0,0,492,494,493,Black,Hispanic,White
11552,80,11552,2,3,331,0,0,494,493,495,Hispanic,White,Hispanic
11553,80,11553,2,3,331,0,0,494,495,0,Hispanic,Hispanic,0
11554,80,11554,2,3,331,0,0,494,0,0,Hispanic,0,0
11555,80,11555,2,3,331,0,0,494,0,0,Hispanic,0,0
11556,80,11556,2,3,331,0,0,495,0,0,Hispanic,0,0
11557,80,11557,2,3,331,0,0,494,0,0,Hispanic,0,0
11558,80,11558,2,3,331,0,0,495,0,0,Hispanic,0,0
11559,80,11559,2,3,331,0,1,494,0,0,Hispanic,0,0
11560,80,11560,2,3,331,0,0,493,495,494,White,Hispanic,Hispanic
11561,80,11561,2,3,331,0,1,0,0,0,0,0,0
11562,80,11562,2,3,331,0,1,0,0,0,0,0,0
11563,80,11563,2,3,331,0,0,493,495,494,White,Hispanic,Hispanic
11564,80,11564,2,3,331,0,0,494,495,0,Hispanic,Hispanic,0
11565,80,11565,2,3,331,0,0,495,494,493,Hispanic,Hispanic,White
11566,80,11566,2,3,331,0,1,0,0,0,0,0,0
11567,80,11567,2,3,331,0,0,495,494,493,Hispanic,Hispanic,White
11568,80,11568,2,3,331,0,1,0,0,0,0,0,0
11569,80,11569,2,3,331,0,0,492,494,495,Black,Hispanic,Hispanic
11570,80,11570,2,3,331,0,0,494,495,492,Hispanic,Hispanic,Black
11571,80,11571,2,3,331,0,0,494,495,493,Hispanic,Hispanic,White
11572,80,11572,2,3,331,0,0,495,494,493,Hispanic,Hispanic,White
11573,80,11573,2,3,336,0,0,495,494,493,Hispanic,Hispanic,White
11574,80,11574,2,3,336,0,0,495,493,0,Hispanic,White,0
11575,80,11575,2,3,336,0,0,492,494,0,Black,Hispanic,0
11576,80,11576,2,3,336,0,0,492,0,0,Black,0,0
11577,80,11577,2,3,336,0,0,494,0,0,Hispanic,0,0
11578,80,11578,2,3,336,0,0,492,494,493,Black,Hispanic,White
11579,80,11579,2,3,336,0,0,495,494,0,Hispanic,Hispanic,0
11580,80,11580,2,3,336,0,0,495,493,494,Hispanic,White,Hispanic
11581,80,11581,2,3,336,0,0,495,0,0,Hispanic,0,0
11582,80,11582,2,3,336,0,0,495,0,0,Hispanic,0,0
11583,80,11583,2,3,336,0,0,494,492,0,Hispanic,Black,0
11584,80,11584,2,3,336,0,0,495,0,0,Hispanic,0,0
11585,80,11585,2,3,336,0,0,492,493,495,Black,White,Hispanic
11586,80,11586,2,3,336,0,0,492,0,0,Black,0,0
11587,80,11587,2,3,336,0,0,494,0,0,Hispanic,0,0
11588,80,11588,2,3,336,0,0,493,0,0,White,0,0
11589,80,11589,2,3,336,0,0,494,495,493,Hispanic,Hispanic,White
11590,80,11590,2,3,336,0,0,492,0,0,Black,0,0
11591,80,11591,2,3,336,0,0,494,495,0,Hispanic,Hispanic,0
11592,80,11592,2,3,336,0,0,495,0,0,Hispanic,0,0
11593,80,11593,2,3,336,0,0,494,0,0,Hispanic,0,0
11594,80,11594,2,3,336,0,0,492,0,0,Black,0,0
11595,80,11595,2,3,336,0,0,494,495,493,Hispanic,Hispanic,White
11596,80,11596,2,3,336,0,0,492,493,495,Black,White,Hispanic
11597,80,11597,2,3,336,0,0,494,495,493,Hispanic,Hispanic,White
12850,80,12850,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12851,80,12851,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12852,80,12852,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12853,80,12853,3,3,330,0,0,494,495,493,Hispanic,Hispanic,White
12854,80,12854,3,3,330,0,0,494,493,495,Hispanic,White,Hispanic
12855,80,12855,3,3,330,0,0,495,0,0,Hispanic,0,0
12856,80,12856,3,3,330,0,0,493,495,492,White,Hispanic,Black
12857,80,12857,3,3,330,0,0,495,0,0,Hispanic,0,0
12858,80,12858,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12859,80,12859,3,3,330,0,0,493,495,494,White,Hispanic,Hispanic
12860,80,12860,3,3,330,0,0,495,493,492,Hispanic,White,Black
12861,80,12861,3,3,330,0,0,494,495,493,Hispanic,Hispanic,White
12862,80,12862,3,3,330,0,0,495,0,0,Hispanic,0,0
12863,80,12863,3,3,330,0,0,492,0,0,Black,0,0
12864,80,12864,3,3,330,0,0,495,493,492,Hispanic,White,Black
12865,80,12865,3,3,330,0,0,492,494,495,Black,Hispanic,Hispanic
12866,80,12866,3,3,330,0,0,492,495,0,Black,Hispanic,0
12867,80,12867,3,3,330,0,0,495,494,0,Hispanic,Hispanic,0
12868,80,12868,3,3,330,0,1,0,0,0,0,0,0
12869,80,12869,3,3,330,0,0,492,494,0,Black,Hispanic,0
12870,80,12870,3,3,330,0,0,495,0,0,Hispanic,0,0
12871,80,12871,3,3,330,0,0,494,493,495,Hispanic,White,Hispanic
12872,80,12872,3,3,330,0,1,0,0,0,0,0,0
12873,80,12873,3,3,330,0,1,0,0,0,0,0,0
12874,80,12874,3,3,330,0,0,494,495,0,Hispanic,Hispanic,0
12875,80,12875,3,3,330,0,0,492,0,0,Black,0,0
12876,80,12876,3,3,330,0,0,494,493,495,Hispanic,White,Hispanic
12877,80,12877,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12878,80,12878,3,3,330,0,0,495,494,492,Hispanic,Hispanic,Black
12879,80,12879,3,3,330,0,0,494,0,0,Hispanic,0,0
12880,80,12880,3,3,330,0,0,493,492,0,White,Black,0
12881,80,12881,3,3,330,0,0,493,495,494,White,Hispanic,Hispanic
12882,80,12882,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12883,80,12883,3,3,330,0,0,494,495,492,Hispanic,Hispanic,Black
12884,80,12884,3,3,330,0,0,492,494,0,Black,Hispanic,0
12885,80,12885,3,3,330,0,0,493,0,0,White,0,0
12886,80,12886,3,3,330,0,0,492,0,0,Black,0,0
12887,80,12887,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12888,80,12888,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12889,80,12889,3,3,330,0,0,494,492,495,Hispanic,Black,Hispanic
12890,80,12890,3,3,330,0,1,0,0,0,0,0,0
12891,80,12891,3,3,330,0,0,495,492,494,Hispanic,Black,Hispanic
12892,80,12892,3,3,330,0,0,492,494,495,Black,Hispanic,Hispanic
12893,80,12893,3,3,330,0,0,495,492,493,Hispanic,Black,White
12894,80,12894,3,3,330,0,0,494,492,495,Hispanic,Black,Hispanic
12895,80,12895,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12896,80,12896,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12897,80,12897,3,3,330,0,0,492,0,0,Black,0,0
12898,80,12898,3,3,330,0,0,494,492,495,Hispanic,Black,Hispanic
12899,80,12899,3,3,330,0,0,493,495,0,White,Hispanic,0
12900,80,12900,3,3,330,0,0,495,0,0,Hispanic,0,0
12901,80,12901,3,3,330,0,0,492,0,0,Black,0,0
12902,80,12902,3,3,330,0,0,492,0,0,Black,0,0
12903,80,12903,3,3,330,0,0,494,492,493,Hispanic,Black,White
12904,80,12904,3,3,330,0,0,493,0,0,White,0,0
12905,80,12905,3,3,330,0,0,492,0,0,Black,0,0
12906,80,12906,3,3,330,0,1,0,0,0,0,0,0
12907,80,12907,3,3,330,0,0,495,0,0,Hispanic,0,0
12908,80,12908,3,3,330,0,0,494,495,492,Hispanic,Hispanic,Black
12909,80,12909,3,3,330,0,0,493,495,0,White,Hispanic,0
12910,80,12910,3,3,330,0,0,493,495,492,White,Hispanic,Black
12911,80,12911,3,3,330,0,0,494,495,493,Hispanic,Hispanic,White
12912,80,12912,3,3,330,0,0,493,495,492,White,Hispanic,Black
12913,80,12913,3,3,330,0,0,494,492,495,Hispanic,Black,Hispanic
12914,80,12914,3,3,330,0,0,495,493,494,Hispanic,White,Hispanic
12915,80,12915,3,3,330,0,0,492,494,493,Black,Hispanic,White
12916,80,12916,3,3,330,0,0,493,0,0,White,0,0
12917,80,12917,3,3,330,0,0,494,492,493,Hispanic,Black,White
12918,80,12918,3,3,330,0,0,494,0,0,Hispanic,0,0
12919,80,12919,3,3,330,0,0,493,494,495,White,Hispanic,Hispanic
12920,80,12920,3,3,330,0,0,494,495,492,Hispanic,Hispanic,Black
12921,80,12921,3,3,330,0,0,492,494,495,Black,Hispanic,Hispanic
12922,80,12922,3,3,330,0,0,495,494,493,Hispanic,Hispanic,White
12923,80,12923,3,3,330,0,0,494,495,493,Hispanic,Hispanic,White
12924,80,12924,3,3,330,0,0,494,495,493,Hispanic,Hispanic,White
12925,80,12925,3,3,330,0,0,494,493,495,Hispanic,White,Hispanic
12926,80,12926,3,3,330,0,1,0,0,0,0,0,0
12927,80,12927,3,3,330,0,0,493,492,0,White,Black,0
12985,80,12985,3,3,335,0,1,0,0,0,0,0,0
12986,80,12986,3,3,335,0,0,493,494,495,White,Hispanic,Hispanic
12987,80,12987,3,3,335,0,0,494,495,0,Hispanic,Hispanic,0
12988,80,12988,3,3,335,0,1,0,0,0,0,0,0
12989,80,12989,3,3,335,0,0,492,495,494,Black,Hispanic,Hispanic
12990,80,12990,3,3,335,0,0,494,495,493,Hispanic,Hispanic,White
12991,80,12991,3,3,335,0,0,494,495,493,Hispanic,Hispanic,White
12992,80,12992,3,3,335,0,0,493,494,495,White,Hispanic,Hispanic
12993,80,12993,3,3,335,0,0,493,494,492,White,Hispanic,Black
12994,80,12994,3,3,335,0,0,494,0,0,Hispanic,0,0
12995,80,12995,3,3,335,0,0,492,0,0,Black,0,0
12996,80,12996,3,3,335,0,0,495,492,493,Hispanic,Black,White
12997,80,12997,3,3,335,0,0,495,492,0,Hispanic,Black,0
12998,80,12998,3,3,335,0,0,494,493,495,Hispanic,White,Hispanic
12999,80,12999,3,3,335,0,0,494,0,0,Hispanic,0,0
13000,80,13000,3,3,335,0,1,0,0,0,0,0,0
13001,80,13001,3,3,335,0,0,494,495,0,Hispanic,Hispanic,0
13002,80,13002,3,3,335,0,1,0,0,0,0,0,0
13003,80,13003,3,3,335,0,0,495,0,0,Hispanic,0,0
13004,80,13004,3,3,335,0,0,494,493,495,Hispanic,White,Hispanic
13005,80,13005,3,3,335,0,1,0,0,0,0,0,0
13006,80,13006,3,3,335,0,0,493,495,494,White,Hispanic,Hispanic
13007,80,13007,3,3,335,0,0,493,495,494,White,Hispanic,Hispanic
13008,80,13008,3,3,335,0,0,493,495,494,White,Hispanic,Hispanic
13009,80,13009,3,3,335,0,0,495,0,0,Hispanic,0,0
13010,80,13010,3,3,335,0,1,495,0,0,Hispanic,0,0
13011,80,13011,3,3,335,0,0,493,495,492,White,Hispanic,Black
13012,80,13012,3,3,335,0,0,492,0,0,Black,0,0
13013,80,13013,3,3,335,0,0,494,495,492,Hispanic,Hispanic,Black
13014,80,13014,3,3,335,0,0,493,495,0,White,Hispanic,0
13015,80,13015,3,3,335,0,0,494,495,493,Hispanic,Hispanic,White
13016,80,13016,3,3,335,0,1,0,0,0,0,0,0
13017,80,13017,3,3,335,0,0,493,495,494,White,Hispanic,Hispanic
13018,80,13018,3,3,335,0,0,495,494,492,Hispanic,Hispanic,Black
13019,80,13019,3,3,335,0,0,494,493,495,Hispanic,White,Hispanic
13020,80,13020,3,3,335,0,0,493,495,0,White,Hispanic,0
13021,80,13021,3,3,335,0,0,492,0,0,Black,0,0
13022,80,13022,3,3,335,0,0,494,495,493,Hispanic,Hispanic,White
13023,80,13023,3,3,335,0,1,0,0,0,0,0,0
13024,80,13024,3,3,335,0,0,492,0,0,Black,0,0
13025,80,13025,3,3,335,0,0,492,0,0,Black,0,0
13026,80,13026,3,3,335,0,1,0,0,0,0,0,0
13027,80,13027,3,3,335,0,0,492,495,494,Black,Hispanic,Hispanic
13028,80,13028,3,3,335,0,1,0,0,0,0,0,0
13029,80,13029,3,3,335,0,0,494,0,0,Hispanic,0,0
13030,80,13030,3,3,335,0,0,495,0,0,Hispanic,0,0
13031,80,13031,3,3,335,0,0,493,494,495,White,Hispanic,Hispanic
13032,80,13032,3,3,335,0,0,494,495,493,Hispanic,Hispanic,White
13033,80,13033,3,3,337,0,0,494,492,495,Hispanic,Black,Hispanic
13034,80,13034,3,3,337,0,0,495,494,0,Hispanic,Hispanic,0
13035,80,13035,3,3,337,0,0,493,492,495,White,Black,Hispanic
13036,80,13036,3,3,337,0,1,0,0,0,0,0,0
13037,80,13037,3,3,337,0,0,495,0,0,Hispanic,0,0
13038,80,13038,3,3,337,0,0,495,0,0,Hispanic,0,0
13039,80,13039,3,3,337,0,0,494,495,493,Hispanic,Hispanic,White
13040,80,13040,3,3,337,0,0,494,493,495,Hispanic,White,Hispanic
